IDBASE_TRECHO;IDBASE_COLETA_LIXO;LRSREF_INICIO;LRSREF_FINAL;LRSREF_LADO;FCL;DATCONCE
39880;53963;0;204.895;A;1;
39881;53964;0;98.383;A;1;
39883;53967;0;146.484;A;1;
39884;53968;0;71.726;A;1;
39885;53969;0;80.078;A;1;
39887;53971;0;65.576;A;1;
47491;58106;0;9.15;A;2;
47492;58107;0;68.832;A;2;
47493;58108;0;71.777;A;2;
47494;58109;0;84.192;A;1;
62559;65979;0;45.347;A;0;20150109
47496;58113;0;74.147;A;2;
47497;58114;0;19.605;A;2;
47812;65980;0;67.891;A;0;20150109
47499;58117;0;45.199;A;2;
47811;65981;0;87.374;A;0;20150109
47501;58119;0;145.066;A;0;
47983;65982;0;32.812;A;0;20150109
47504;58121;0;90.91;A;1;
47506;58123;0;49.684;A;1;
47792;58124;0;25.897;A;1;
47795;58126;0;165.962;A;0;
47796;58127;0;45.195;A;1;
39271;54014;0;65.704;A;1;
39272;54015;0;155.013;A;1;
39273;54016;0;97.805;A;1;
39274;54017;0;145.659;A;1;
39275;54018;0;143.607;A;1;
39276;54019;0;173.219;A;1;
39277;54020;0;80.537;A;1;
39278;54021;0;108.932;A;1;
39279;54022;0;127.461;A;1;
39281;54023;0;156.171;A;1;
39282;54024;0;116.717;A;1;
39283;54025;0;75.673;A;1;
39591;54027;0;175.275;A;1;
39592;54028;0;155.409;A;1;
39593;54029;0;170.012;A;1;
45027;64187;0;67.788;A;2;20141217
39594;54031;0;110.072;A;1;
39595;54032;0;172.025;A;1;
39596;54033;0;242.578;A;1;
39597;54034;0;99.928;A;1;
39598;54035;0;135.904;A;1;
39599;54036;0;112.718;A;1;
39600;54037;0;123.326;A;1;
39601;54038;0;136.101;A;1;
39602;54039;0;95.769;A;1;
39603;54040;0;118.881;A;1;
39604;54041;0;118.469;A;1;
39605;54042;0;122.593;A;1;
39606;54043;0;110.585;A;1;
39607;54044;0;91.904;A;1;
39608;54045;0;127.054;A;1;
39609;54046;0;91.273;A;1;
39610;54047;0;85.642;A;1;
39611;54048;0;99.54;A;1;
56620;66444;0;403.667;A;0;20150120
56621;66445;0;120.951;A;0;20150120
47036;58401;0;25.151;A;1;
47037;58402;0;59.335;A;0;
56622;66446;0;44.217;A;0;20150120
56579;66448;0;58.698;A;1;20150120
58930;66450;0;62.684;A;1;20150120
56675;66451;0;57.674;A;0;20150120
56608;66454;0;55.89;A;0;20150120
47052;58412;0;46.96;A;2;
47053;58413;0;66.604;A;2;
56624;66455;0;152.502;A;0;20150120
47056;58415;0;89.024;A;1;
56626;66456;0;67.065;A;0;20150120
56639;66457;0;209.205;A;0;20150120
56625;66458;0;70.47;A;0;20150120
56637;66460;0;93.748;A;0;20150120
56643;66461;0;40.485;A;0;20150120
56642;66462;0;106.748;A;0;20150120
56644;66463;0;44.884;A;0;20150120
56640;66465;0;117.648;A;0;20150120
56641;66466;0;117.748;A;0;20150120
58515;66467;0;42.346;A;0;20150120
56633;66469;0;46.382;A;0;20150120
56635;66471;0;158.042;A;0;20150120
47074;58432;0;69.388;A;0;
58517;66472;0;27.198;A;0;20150120
16258;66473;0;32.442;A;0;20150120
56652;66477;0;192.12;A;0;20150120
56653;66478;0;53.436;A;0;20150120
56656;66479;0;45.362;A;0;20150120
56654;66480;0;69.559;A;0;20150120
61178;60392;0;132.073;A;1;
61179;60393;0;16.742;A;1;
1802;65122;0;57.509;A;0;20141223
53518;60396;0;82.076;A;0;
57061;60397;0;144.227;A;1;
1804;65123;0;82.317;A;0;20141223
58309;60399;0;73.146;A;0;
58518;60400;0;47.068;A;1;
58520;60401;0;52.813;A;1;
58522;60402;0;27.672;A;1;
58523;60403;0;7.452;A;1;
58610;60404;0;13.84;A;1;
1801;65124;0;47.236;A;1;20141223
58612;60406;0;21.508;A;1;
58613;60407;0;17.608;A;1;
58756;60408;0;49.129;A;1;
58757;60409;0;53.408;A;1;
1274;60410;0;189.835;A;1;
3083;65125;0;76.691;A;1;20141223
58864;60412;0;30.561;A;1;
60139;60413;0;71.852;A;1;
60339;60414;0;311.587;A;1;
60985;60416;0;111.669;A;1;
3402;65127;0;71.322;A;1;20141223
1792;65129;0;86.043;A;1;20141223
61058;60419;0;98.621;A;2;
54546;60420;0;7.979;A;1;
1796;65130;0;29.301;A;1;20141223
58174;60422;0;29.205;A;1;
58236;60423;0;28.478;A;1;
47797;58128;0;52.532;A;1;
47810;65983;0;4.843;A;0;20150109
47680;65984;0;28.636;A;0;20150109
47804;65985;0;5.621;A;0;20150109
47800;65987;0;3.501;A;0;20150109
48116;58135;0;70.076;A;1;
48117;58136;0;112.374;A;1;
47678;65988;0;33.219;A;0;20150109
47802;65990;0;56.541;A;0;20150109
47801;65991;0;53.159;A;0;20150109
48120;58140;0;183.884;A;1;
47806;65992;0;82.83;A;0;20150109
47808;65994;0;91.232;A;0;20150109
47807;65995;0;91.271;A;0;20150109
48128;65997;0;80.833;A;0;20150109
48129;65998;0;84.681;A;0;20150109
45880;58147;0;170.173;A;2;
45881;58148;0;72.048;A;2;
45882;58149;0;170.611;A;2;
48130;65999;0;99.041;A;0;20150109
45883;58151;0;74.881;A;2;
45884;58152;0;74.637;A;2;
45885;58153;0;8.475;A;2;
45886;58154;0;86.902;A;2;
45887;58155;0;14.613;A;2;
48134;66001;0;107.865;A;0;20150109
47749;66002;0;122.128;A;0;20150109
56099;66003;0;52.473;A;0;20150109
47814;66004;0;72.041;A;0;20150109
64956;66080;0;39.635;A;1;20180814
51540;66161;0;82.988;A;2;20150115
47199;66162;0;51.343;A;2;20150115
39613;54049;0;197.681;A;1;
29257;64285;0;12.984;A;0;20141217
39614;54051;0;176.378;A;1;
39615;54052;0;176.569;A;1;
39897;54053;0;44.866;A;1;
39898;54054;0;74.842;A;1;
39900;54055;0;179.234;A;1;
47719;64297;0;102.346;A;0;20141217
39901;54057;0;118.494;A;1;
39902;54058;0;231.125;A;1;
39904;54059;0;99.013;A;1;
39905;54060;0;106.068;A;1;
39906;54061;0;130.095;A;1;
39907;54062;0;115.23;A;1;
39908;54063;0;149.345;A;1;
39909;54064;0;175.852;A;1;
39910;54065;0;133.614;A;1;
39916;54066;0;11.615;A;1;
39919;54067;0;11.798;A;1;
39920;54068;0;26.27;A;1;
40216;54069;0;71.367;A;1;
40217;54070;0;69.318;A;1;
40218;54071;0;38.59;A;1;
40219;54072;0;68.077;A;1;
40220;54073;0;85.66;A;1;
40221;54074;0;74.913;A;1;
40222;54075;0;77.237;A;1;
40223;54076;0;37.295;A;1;
40224;54077;0;30.489;A;1;
40225;54078;0;26.109;A;1;
47867;64298;0;33.341;A;0;20141217
40232;54080;0;83.41;A;1;
40233;54081;0;44.017;A;1;
40234;54083;0;23.232;A;1;
39448;53450;0;95.773;A;1;
39449;53451;0;117.258;A;1;
39450;53452;0;150.713;A;1;
67785;78878;0;22.307;A;0;20170411
39451;53454;0;214.259;A;1;
39452;53455;0;105.486;A;1;
67565;78658;0;14.056;A;0;20170313
39453;53457;0;130.68;A;1;
39454;53458;0;142.619;A;1;
39456;53459;0;22.496;A;1;
39457;53460;0;52.241;A;1;
39458;53461;0;70.621;A;1;
39459;53462;0;46.14;A;1;
67786;78879;0;34.281;A;0;20170411
39460;53464;0;70.212;A;1;
39462;53465;0;35.341;A;0;
39463;53466;0;31.839;A;0;
39464;53467;0;80.332;A;1;
39465;53468;0;35.039;A;1;
39466;53469;0;56.196;A;1;
39739;53470;0;63.92;A;1;
39740;53471;0;91.14;A;1;
39741;53472;0;79.883;A;1;
39742;53473;0;14.09;A;1;
39743;53474;0;65.032;A;1;
39745;53475;0;57.212;A;1;
39746;53476;0;80.682;A;1;
39747;53477;0;95.276;A;1;
39748;53478;0;69.645;A;1;
39749;53479;0;70.954;A;1;
39750;53480;0;71.425;A;1;
39751;53481;0;77.643;A;1;
39752;53482;0;75.185;A;1;
58258;60424;0;26.307;A;1;
58260;60425;0;31.797;A;1;
52501;60426;0;30;A;1;
54257;60427;0;312.772;A;1;
54258;60428;0;56.169;A;1;
54259;60429;0;140.526;A;1;
54280;60430;0;51;A;1;
54281;60431;0;75.165;A;1;
50838;60432;0;323.423;A;1;
53743;60433;0;58.19;A;1;
56838;60434;0;90.812;A;1;
56998;60435;0;123.646;A;1;
3080;65131;0;43.22;A;1;20141223
60098;60437;0;51.317;A;1;
61100;60438;0;104.394;A;1;
61101;60439;0;127.453;A;1;
61103;60440;0;38.453;A;2;
61124;60441;0;163.37;A;1;
61134;60442;0;94.216;A;1;
61135;60443;0;191.719;A;2;
3081;65132;0;41.431;A;1;20141223
61144;60445;0;33.034;A;2;
61146;60446;0;20.97;A;1;
52995;60447;0;18.699;A;1;
58272;60448;0;21.09;A;1;
58278;60449;0;65.77;A;1;
44817;66163;0;53.464;A;2;20150115
46185;58172;0;72.389;A;1;
46186;58173;0;65.464;A;1;
44822;66164;0;28.634;A;0;20150115
46189;58175;0;78.728;A;1;
46190;58176;0;62.593;A;0;
44818;66166;0;120.451;A;2;20150115
64982;66339;0;63.225;A;0;20150119
64983;66340;0;76.604;A;0;20150119
46194;58181;0;70.429;A;2;
46195;58182;0;9.32;A;2;
46196;58183;0;63.813;A;2;
46197;58184;0;31;A;2;
46199;58185;0;41.873;A;2;
46200;58186;0;77.447;A;2;
46201;58187;0;29.405;A;2;
46202;58188;0;30.371;A;2;
46203;58189;0;53.001;A;2;
46204;58190;0;54.958;A;2;
46205;58191;0;57.964;A;2;
46206;58192;0;62.302;A;2;
46207;58193;0;91.833;A;2;
46490;58194;0;73.469;A;2;
46491;58195;0;75.584;A;2;
46492;58196;0;46.092;A;2;
46493;58197;0;81.223;A;2;
46494;58198;0;34.473;A;2;
46495;58199;0;84.945;A;2;
46496;58200;0;78.028;A;2;
46497;58201;0;69.659;A;2;
46498;58202;0;73.125;A;2;
46499;58203;0;70.209;A;2;
46500;58204;0;70.054;A;2;
40235;54084;0;55.833;A;1;
40236;54085;0;55.446;A;1;
51900;64577;0;41.469;A;1;20141218
40238;54087;0;69.87;A;1;
40239;54088;0;72.128;A;1;
40240;54089;0;70.828;A;1;
40241;54090;0;72.447;A;1;
40242;54091;0;37.348;A;1;
39284;54092;0;81.741;A;1;
39285;54093;0;150.728;A;1;
39286;54094;0;120.987;A;1;
39287;54095;0;44.868;A;1;
39288;54096;0;37.859;A;1;
39289;54097;0;107.616;A;1;
39290;54098;0;107.682;A;1;
39291;54099;0;30.984;A;1;
39292;54100;0;69.973;A;1;
39293;54101;0;69.476;A;1;
39294;54102;0;69.732;A;1;
39295;54103;0;71.24;A;1;
39296;54104;0;60.419;A;1;
39297;54105;0;71.038;A;1;
39298;54106;0;69.829;A;1;
39299;54107;0;302.327;A;1;
39300;54108;0;93.175;A;1;
39301;54109;0;121.987;A;1;
39302;54110;0;115.397;A;1;
39303;54111;0;204.221;A;1;
39304;54112;0;22.366;A;1;
39305;54113;0;117.06;A;1;
39306;54114;0;120.322;A;1;
39307;54115;0;155.912;A;1;
39753;53483;0;69.047;A;1;
39754;53484;0;68.068;A;1;
39755;53485;0;69.843;A;1;
39756;53486;0;73.039;A;1;
39757;53487;0;71.539;A;1;
39758;53488;0;74.176;A;1;
39759;53489;0;62.865;A;1;
67787;78880;0;53.371;A;0;20170411
39760;53491;0;39.673;A;0;
39762;53492;0;74.695;A;1;
39763;53493;0;74.68;A;1;
39764;53494;0;77.307;A;1;
39765;53496;0;70.282;A;1;
40053;53497;0;75.56;A;1;
40054;53498;0;80.69;A;1;
40055;53499;0;26.493;A;1;
40056;53500;0;31.84;A;1;
40058;53501;0;36.175;A;1;
40059;53502;0;15.287;A;1;
40060;53503;0;106.338;A;1;
40061;53504;0;45.361;A;1;
40062;53505;0;24.104;A;1;
40064;53506;0;76.571;A;1;
40065;53507;0;70.052;A;1;
40066;53508;0;73.043;A;1;
40067;53509;0;89.923;A;1;
40068;53510;0;31.548;A;1;
40069;53511;0;73.965;A;1;
40070;53512;0;239.693;A;1;
40071;53513;0;202.862;A;1;
40072;53514;0;202.518;A;1;
40073;53515;0;156.229;A;1;
40074;53516;0;156.293;A;1;
40075;53517;0;84.99;A;1;
40076;53518;0;166.237;A;1;
40077;53519;0;165.71;A;1;
40078;53520;0;202.242;A;1;
58279;60450;0;16.35;A;0;
3079;65133;0;33.114;A;1;20141223
58280;60452;0;49.163;A;1;
58281;60453;0;31.391;A;0;
58284;60454;0;32.35;A;1;
59530;60455;0;34.69;A;1;
59972;60456;0;162.037;A;1;
60048;60457;0;64.973;A;1;
54018;60458;0;27.932;A;1;
54020;60459;0;9.956;A;1;
54022;60460;0;48.933;A;1;
54023;60461;0;78.073;A;1;
54024;60462;0;74.408;A;0;
54025;60463;0;10.355;A;1;
54027;60464;0;23.492;A;1;
54028;60465;0;119.673;A;0;
54029;60466;0;80.749;A;0;
59040;60467;0;57.159;A;1;
1518;65134;0;102.138;A;1;20141223
59106;60470;0;155.736;A;1;
1222;65136;0;82.27;A;1;20171101
60502;60472;0;20.146;A;1;
54661;60473;0;209.853;A;0;
61154;60474;0;33.375;A;2;
51438;65137;0;55.025;A;2;20141223
46501;58205;0;70.138;A;2;
46502;58206;0;41.492;A;2;
46503;58207;0;80.816;A;2;
46504;58208;0;83.425;A;2;
46505;58209;0;80.163;A;2;
46506;58210;0;31.654;A;1;
56567;66373;0;176.962;A;0;20140425
56568;66374;0;20.92;A;0;20150120
56674;66376;0;78.23;A;0;20150120
46510;58215;0;77.496;A;2;
46511;58216;0;59.159;A;2;
46512;58217;0;60.491;A;2;
46513;58218;0;73.177;A;2;
46514;58219;0;69.278;A;2;
46515;58220;0;43.66;A;2;
46516;58221;0;78.135;A;2;
46517;58222;0;78.034;A;2;
46518;58223;0;74.414;A;2;
46809;58224;0;55.662;A;2;
56561;66377;0;77.607;A;0;20150120
58354;66378;0;97.181;A;0;20150120
56560;66379;0;251.358;A;0;20150120
46812;58229;0;143.164;A;1;20180726
56562;66381;0;77.517;A;0;20150120
46814;58231;0;104.485;A;1;
46816;58232;0;174.37;A;1;
56564;66382;0;35.056;A;0;20150120
56559;66383;0;283.372;A;0;20150120
57774;66384;0;8.628;A;0;20150120
57773;66385;0;40.132;A;1;20150120
56570;66387;0;55.838;A;0;20150120
56571;66388;0;59.02;A;0;20150120
46826;58240;0;55.921;A;2;
56627;66417;0;184.114;A;0;20150120
56628;66418;0;135.207;A;0;20150120
56615;66419;0;66.188;A;0;20150120
50417;58282;0;83.537;A;1;
46872;58283;0;58.689;A;1;
56616;66420;0;79.842;A;0;20150120
46877;58285;0;26.139;A;2;
46878;58287;0;72.817;A;2;
46883;58289;0;34.717;A;1;
52898;58290;0;7.193;A;1;
52899;58291;0;15.484;A;1;
46887;58292;0;30.461;A;1;
56630;66422;0;67.215;A;0;20150120
46889;58294;0;26.784;A;1;
56614;66423;0;190.957;A;0;20150120
56613;66424;0;54.004;A;0;20150120
46891;58297;0;46.344;A;2;
46893;58299;0;46.866;A;2;
56609;66425;0;180.939;A;0;20150120
56631;66426;0;58.094;A;0;20150120
56611;66428;0;101.464;A;0;20150120
56578;66429;0;185.166;A;1;20150120
58929;66430;0;23.785;A;1;20150120
56587;66431;0;88.766;A;0;20150120
52879;58308;0;17.6;A;1;
52897;58309;0;34.395;A;1;
56574;66433;0;48.649;A;0;20150120
64986;66435;0;33.971;A;0;20150120
46922;58317;0;734.375;A;0;
46923;58318;0;281.39;A;1;
46924;58319;0;125.419;A;1;
40079;53521;0;100.729;A;1;
40080;53522;0;151.007;A;1;
39134;53523;0;107.107;A;1;
39135;53524;0;81.929;A;1;
39136;53525;0;23.503;A;1;
39137;53526;0;56.498;A;1;
39138;53527;0;51.457;A;1;
39139;53528;0;50.929;A;1;
39140;53529;0;49.82;A;1;
39141;53530;0;77.112;A;1;
39142;53531;0;61.393;A;1;
67823;78898;0;9.328;A;0;20170418
39144;53533;0;153.226;A;1;
39145;53534;0;179.822;A;1;
39146;53535;0;197.759;A;1;
39147;53536;0;116.349;A;1;
39148;53537;0;109.768;A;1;
39149;53538;0;161.153;A;1;
39151;53539;0;87.019;A;1;
39152;53540;0;91.457;A;1;
39153;53541;0;136.948;A;1;
39154;53542;0;134.246;A;1;
39155;53543;0;137.94;A;1;
39156;53544;0;204.504;A;1;
39157;53545;0;144.101;A;1;
39158;53546;0;189.601;A;1;
39467;53547;0;38.195;A;0;
39468;53548;0;141.48;A;1;
39469;53549;0;163.454;A;1;
39470;53550;0;93.36;A;1;
39471;53551;0;117.896;A;1;
39472;53552;0;243.524;A;1;
39473;53553;0;109.428;A;1;
39474;53554;0;109.392;A;1;
19614;36175;0;45.903;A;1;
19617;36178;0;87.195;A;1;
19622;36182;0;24.218;A;1;
19626;36185;0;63.04;A;1;
19932;36188;0;54.475;A;0;
19949;36192;0;49.388;A;1;
19952;36195;0;73.36;A;1;
20259;36199;0;81.126;A;1;
20262;36202;0;38.671;A;1;
20266;36209;0;118.839;A;1;
20269;36214;0;158.826;A;1;
20273;36218;0;114.555;A;1;
20277;36222;0;101.491;A;1;
20281;36225;0;55.113;A;1;
20285;36229;0;69.413;A;1;
19276;36232;0;73.471;A;1;
19280;36236;0;23.037;A;1;
19283;36239;0;38.612;A;1;
19287;36243;0;95.495;A;1;
19290;36246;0;63.984;A;1;
19297;36250;0;241.002;A;1;
19301;36254;0;140.061;A;1;
19631;36257;0;32.049;A;1;
19635;36261;0;86.718;A;1;
19638;36264;0;54.59;A;1;
19646;36268;0;29.831;A;1;
19650;36271;0;84.288;A;1;
19654;36275;0;61.688;A;1;
19657;36278;0;82.1;A;1;
19967;36282;0;34.256;A;1;
19970;36285;0;55.341;A;1;
19977;36289;0;89.25;A;1;
19980;36292;0;76.677;A;1;
19983;36295;0;73.262;A;1;
40871;52273;0;25.335;A;1;
41172;52276;0;53.049;A;1;
41176;52281;0;44.492;A;1;
41195;52284;0;70.631;A;1;
41482;52288;0;38.847;A;1;
41485;52291;0;30.703;A;1;
41489;52295;0;74.569;A;1;
41492;52299;0;46.613;A;1;
41497;52303;0;33.037;A;1;
41500;52306;0;419.141;A;2;
41791;52310;0;49.575;A;1;
41243;52466;0;51.416;A;1;
41248;52470;0;72.845;A;1;
41251;52473;0;8.081;A;1;
41531;52477;0;220.927;A;2;
41534;52480;0;82.04;A;1;
41538;52484;0;69.278;A;1;
55037;52488;0;72.955;A;1;
41547;52492;0;78.488;A;1;
41550;52495;0;68.165;A;1;
41839;52499;0;95.522;A;2;
41845;52502;0;160.675;A;2;
41849;52507;0;262.93;A;2;
41852;52511;0;97.955;A;2;
41856;52515;0;234.002;A;2;
40936;52519;0;22.213;A;1;
40940;52523;0;80.652;A;1;
40943;52526;0;52.785;A;1;
40947;52530;0;69.145;A;1;
40951;52535;0;24.832;A;1;
40956;52540;0;96.691;A;1;
40959;52543;0;125.998;A;1;
34982;46609;0;120.453;A;1;
34985;46613;0;163.101;A;1;
34989;46617;0;343.132;A;1;
34993;46621;0;120.605;A;1;
34996;46624;0;115.249;A;1;
35000;46628;0;121.524;A;1;
35293;46632;0;95.141;A;1;
35297;46635;0;81.519;A;1;
35301;46639;0;126.237;A;1;
35304;46643;0;110.65;A;1;
35308;46647;0;209;A;1;
35311;46650;0;148.503;A;1;
35315;46654;0;183.4;A;1;
35318;46657;0;123.562;A;1;
34362;46661;0;198.693;A;1;
34366;46665;0;161.756;A;1;
34370;46669;0;146.075;A;1;
34384;46683;0;44.749;A;1;
34688;46687;0;170.119;A;1;
34692;46690;0;182.09;A;1;
34696;46694;0;110.726;A;1;
34699;46697;0;144.122;A;1;
34703;46702;0;167.92;A;1;
34708;46706;0;215.919;A;1;
34711;46709;0;166.194;A;1;
35006;46713;0;118.897;A;1;
35010;46717;0;157.747;A;1;
35013;46720;0;125.904;A;1;
35017;46724;0;148.658;A;1;
35021;46728;0;138.722;A;1;
35024;46731;0;226.886;A;1;
32738;46735;0;270.085;A;1;
32742;46739;0;106.357;A;1;
32745;46742;0;80.224;A;1;
32749;46746;0;150.711;A;1;
37793;48901;0;143.401;A;1;
20550;71244;0;50.962;A;1;20151130
24902;71401;0;84.105;A;1;20151130
25209;71406;0;252.75;A;1;20180803
24633;71412;0;103.997;A;1;20151130
24642;71418;0;133.618;A;1;20151130
24341;71424;0;46.401;A;1;20151130
24346;71429;0;68.457;A;1;20151130
24352;71435;0;191.442;A;1;20151130
24651;71441;0;182.67;A;1;20151130
24658;71446;0;123.768;A;1;20151130
25009;71452;0;140.443;A;1;20151130
28211;71635;0;36.097;A;1;20151130
28219;71640;0;63.001;A;1;20151130
28553;71652;0;42.119;A;1;20151130
28564;71658;0;53.276;A;1;20151130
28613;71665;0;90.518;A;1;20180803
28642;71670;0;54.815;A;1;20151130
28706;71676;0;84.64;A;1;20151130
26896;71779;0;188.331;A;1;20151130
25914;71784;0;42.936;A;1;20151130
26307;71792;0;95.241;A;1;20151130
26614;71798;0;28.08;A;0;20151130
26626;71803;0;77.784;A;1;20151130
26309;71809;0;46.389;A;1;20151130
26640;71814;0;56.93;A;1;20151130
26648;71821;0;75.798;A;1;20151130
27024;71833;0;72.273;A;1;20151130
27063;71838;0;52.027;A;1;20151130
27070;71844;0;64.518;A;1;20151130
26441;71849;0;50.688;A;0;20151130
26762;71855;0;22.664;A;1;20151130
40851;82497;0;40;A;1;
24909;82517;0;40;A;1;
8253;80301;0;50;A;1;
8253;80302;50;241.296;A;0;
7504;85998;0;160.526;A;0;
10669;26312;0;98.496;D;2;
9924;27078;0;153.28;E;2;
22280;86039;0;120;A;1;
22280;86040;120;1.153.812;A;1;
14815;28175;0;75.351;D;2;
3007;82477;90;157.983;A;0;
13113;29787;0;71.808;D;2;
12854;30062;0;65.211;D;2;
13213;30199;0;69.875;D;2;
10668;77271;0;245.67;E;1;
11640;77275;0;84.258;E;1;
10173;77278;0;56.758;E;1;
14846;77282;0;35.268;E;1;
13091;77285;0;13.509;E;1;
13213;77289;0;69.875;E;1;
10670;77292;0;98.465;D;2;
5670;77521;0;378.352;D;1;
32753;46750;0;120.4;A;1;
33062;46753;0;79.049;A;1;
33066;46758;0;84.641;A;1;
33069;46761;0;38.713;A;1;
33074;46765;0;55.022;A;1;
33383;46768;0;85.828;A;1;
33387;46772;0;59.902;A;1;
33391;46775;0;67.594;A;1;
33395;46779;0;73.388;A;1;
33398;46782;0;31.53;A;1;
33402;46786;0;70.37;A;1;
33406;46789;0;67.789;A;1;
33409;46792;0;18.105;A;1;
33705;46796;0;147.628;A;1;
33709;46800;0;297.858;A;1;
33712;46803;0;215.112;A;1;
33718;46811;0;111.006;A;1;
33721;46814;0;63.099;A;1;
33725;46818;0;115.474;A;1;
33729;46822;0;114.361;A;1;
33732;46825;0;114.24;A;1;
33736;46829;0;159.639;A;1;
33739;46832;0;165.738;A;1;
33743;46836;0;1.102.859;A;1;
33748;46842;0;166.857;A;1;
33751;46845;0;130.83;A;1;
33755;46849;0;172.062;A;1;
33759;46853;0;120.803;A;1;
33762;46856;0;127.595;A;1;
33771;46862;0;93.185;A;1;
33774;46865;0;69.674;A;1;
33778;46869;0;71.447;A;1;
33782;46873;0;55.795;A;1;
26770;71861;0;48.75;A;0;20151130
26775;71866;0;35.557;A;1;20151130
31701;72004;0;42.736;A;1;20180803
30417;72015;0;28.524;A;0;20151130
30424;72022;0;39.914;A;1;20151130
30507;72027;0;26.042;A;1;20151130
34667;72244;0;73.366;A;1;20180727
33077;72250;0;45.789;A;1;20151130
33808;72256;0;62.24;A;0;20151130
33814;72261;0;244.781;A;0;20151130
33948;72267;0;278.894;A;0;20151130
33443;72284;0;25.182;A;1;20151130
33169;72290;0;129.073;A;0;20151130
33175;72301;0;202.917;A;0;20151130
38587;72470;0;109.257;A;1;20151130
37980;72476;0;51.66;A;1;20151130
36051;72481;0;70.106;A;1;20151130
37016;72487;0;73.58;A;1;20151130
37235;72504;0;170.352;A;1;20180726
37366;72509;0;104.329;A;1;20151130
36354;72585;0;29.804;A;1;20151130
41969;72598;0;47.396;A;1;20180801
41992;72603;0;76.618;A;0;20151130
42049;72609;0;51.03;A;1;20151130
42153;72614;0;107.336;A;0;20151130
41072;72626;0;45.913;A;1;20151130
41079;72631;0;52.908;A;1;20151130
41255;52547;0;77.965;A;1;
41259;52552;0;90.485;A;1;
41262;52555;0;71.321;A;1;
41266;52559;0;71.049;A;1;
41269;52562;0;72.215;A;1;
41276;52566;0;28.942;A;1;
41278;52568;0;50.989;A;1;
40989;52714;0;92.357;A;1;
74764;86737;0;45.696;A;;20200807
74864;86839;0;56.901;A;;20200914
74865;86840;0;23.331;A;;20200914
74866;86857;0;84.504;A;;20200914
74867;86858;0;63.457;A;;20200914
74868;86859;0;13.562;A;;20200914
74869;86860;0;31.768;A;;20200914
74870;86861;0;24.582;A;;20200914
74871;86862;0;33.503;A;;20200914
74872;86863;0;1.516;A;;20200914
75712;87694;0;44.671;A;;20210302
75711;87695;0;121.477;A;;20210302
75909;87962;0;45.606;A;;20210419
75125;87138;0;38.284;A;;20201119
75126;87139;0;62.806;A;;20201119
75127;87140;0;55.78;A;;20201119
76084;88141;0;19.744;A;;20210609
75581;87577;0;253.336;A;;20210210
75582;87578;0;107.685;A;;20210210
75904;87957;0;34.333;A;;20210419
74964;86977;0;33.219;A;;20201006
74965;86978;0;11.298;A;;20201006
33786;46877;0;65.834;A;1;
33789;46881;0;142.883;A;1;
33793;46885;0;145.328;A;1;
33797;46889;0;74.135;A;1;
33801;46892;0;59.976;A;1;
33807;46896;0;41.478;A;0;
33816;46899;0;123.405;A;1;
33820;46903;0;120.872;A;1;
33824;46907;0;760.925;A;1;
33827;46910;0;239.323;A;1;
33831;46914;0;295.571;A;1;
33835;46918;0;250.068;A;1;
33838;46921;0;71.28;A;1;
53498;46925;0;99.939;A;0;
9484;67488;0;86.034;A;2;20150204
39612;67491;0;111.025;A;0;20150204
40120;67508;0;23.634;A;0;20150204
38663;67514;0;12.188;A;0;20150204
40462;67520;0;23.285;A;1;20150204
40250;67526;0;92.544;A;0;20150204
39923;67531;0;18.542;A;0;20150204
39926;67537;0;25.702;A;0;20150204
57000;67553;0;71.945;A;1;20150205
31374;67574;0;17.464;A;1;20150205
31375;67581;0;10.187;A;1;20150205
33059;67587;0;41.272;A;1;20150205
39455;67593;0;32.985;A;0;20150205
42126;67599;0;89.725;A;1;20150205
33058;67605;0;23.218;A;0;20150205
40868;72667;0;121.575;A;0;20151130
41183;72673;0;43.362;A;0;20151130
41197;72679;0;45.107;A;1;20151130
41837;72684;0;11.638;A;0;20151130
41841;72690;0;118.817;A;2;20151130
41272;72696;0;13.077;A;1;20151130
40962;72701;0;217.198;A;1;20151130
62257;72715;0;24.228;A;0;20151130
45508;72877;0;106.192;A;2;20151130
45533;72888;0;180.46;A;0;20151130
44000;72895;0;112.396;A;2;20151130
44302;72900;0;35.537;A;0;20151130
44345;72907;0;80.761;A;2;20151130
44650;72912;0;98.465;A;2;20151130
44043;72918;0;51.11;A;2;20151130
44359;72927;0;11.873;A;0;20151130
48426;73138;0;4.382;A;0;20151130
48174;73313;0;56.308;A;2;20151130
48180;73318;0;16.062;A;2;20151130
47246;73324;0;21.629;A;0;20151130
47258;73330;0;67.657;A;2;20151130
47564;73335;0;29.672;A;0;20151130
47584;73341;0;26.613;A;1;20151130
47866;73346;0;60.832;A;0;20151130
48281;73510;0;101.771;A;1;20151130
47344;73522;0;9.736;A;0;20151130
75741;87737;0;2.111;A;;20210308
75258;87272;0;46.668;A;;20201215
75259;87273;0;49.561;A;;20201215
75260;87274;0;120.631;A;;20201215
75261;87275;0;146.783;A;;20201215
75262;87276;0;143.802;A;;20201215
74966;86979;0;373.401;A;;20201007
75912;87966;0;26.959;A;;20210419
75167;87180;0;100.468;A;;20201202
76146;88219;0;19.676;A;;20210630
